blk_no,street,bldg_contract_town,lat,lon,postal,full_address
190B,RIVERVALE DR,SK,1.39415593,103.9023759,542190,190B RIVERVALE DRIVE RIVERVALE GATEWAY SINGAPORE 542190
191,BISHAN ST 13,BH,1.350541612,103.8513711,570191,191 BISHAN STREET 13 SINGAPORE 570191
191,BOON LAY DR,JW,1.343765689,103.712164,640191,191 BOON LAY DRIVE BOON LAY VISTA SINGAPORE 640191
191,BT BATOK WEST AVE 6,BB,1.345517164,103.7453484,650191,191 BUKIT BATOK WEST AVENUE 6 WEST VIEW @ BUKIT BATOK SINGAPORE 650191
191,LOR 4 TOA PAYOH,TP,1.331893276,103.8510254,310191,191 LORONG 4 TOA PAYOH TOA PAYOH CENTRAL SINGAPORE 310191
191,PASIR RIS ST 12,PRC,1.36606697,103.958731,510191,191 PASIR RIS STREET 12 SINGAPORE 510191
191,PUNGGOL CTRL,PG,1.399512505,103.9097527,820191,191 PUNGGOL CENTRAL SINGAPORE 820191
191A,RIVERVALE DR,SK,1.393740083,103.9034848,541191,191A RIVERVALE DRIVE RIVERVALE GATEWAY SINGAPORE 541191
191B,RIVERVALE DR,SK,1.394631282,103.903903,542191,191B RIVERVALE DRIVE RIVERVALE GATEWAY SINGAPORE 542191
192,BISHAN ST 13,BH,1.348974317,103.8513065,570192,192 BISHAN STREET 13 BISHAN SPRING SINGAPORE 570192
192,BT BATOK WEST AVE 6,BB,1.345592352,103.7447894,650192,192 BUKIT BATOK WEST AVENUE 6 WEST VIEW @ BUKIT BATOK SINGAPORE 650192
192,PASIR RIS ST 12,PRC,1.366247334,103.9590569,510192,192 PASIR RIS STREET 12 SINGAPORE 510192
192,PUNGGOL CTRL,PG,1.399770926,103.9095143,820192,192 PUNGGOL CENTRAL SINGAPORE 820192
192A,RIVERVALE DR,SK,1.394325494,103.903468,541192,192A RIVERVALE DRIVE RIVERVALE GATEWAY SINGAPORE 541192
192B,RIVERVALE DR,SK,1.394219766,103.9030537,542192,192B RIVERVALE DRIVE RIVERVALE GATEWAY SINGAPORE 542192
192C,RIVERVALE DR,SK,1.394636749,103.9029486,543192,192C RIVERVALE DRIVE RIVERVALE GATEWAY SINGAPORE 543192
193,BISHAN ST 13,BH,1.348665645,103.8509772,570193,193 BISHAN STREET 13 BISHAN SPRING SINGAPORE 570193
193,BT BATOK WEST AVE 6,BB,1.346008943,103.7444236,650193,193 BUKIT BATOK WEST AVENUE 6 WEST VIEW @ BUKIT BATOK SINGAPORE 650193
193,EDGEFIELD PLAINS,PG,1.399967929,103.909013,820193,193 EDGEFIELD PLAINS SINGAPORE 820193
193,LOR 4 TOA PAYOH,TP,1.331590056,103.8512951,310193,193 LORONG 4 TOA PAYOH TOA PAYOH CENTRAL SINGAPORE 310193
193,PASIR RIS ST 12,PRC,1.366051076,103.9593897,510193,193 PASIR RIS STREET 12 SINGAPORE 510193
193,RIVERVALE DR,SK,1.393279532,103.9019417,540193,193 RIVERVALE DRIVE RIVERVALE HAVEN SINGAPORE 540193
194,BISHAN ST 13,BH,1.348299123,103.8514194,570194,194 BISHAN STREET 13 BISHAN SPRING SINGAPORE 570194
194,KIM KEAT AVE,TP,1.330939337,103.8581819,310194,194 KIM KEAT AVENUE KIM KEAT VIEW SINGAPORE 310194
194,PASIR RIS ST 12,PRC,1.365989033,103.9596753,510194,194 PASIR RIS STREET 12 SINGAPORE 510194
194,RIVERVALE DR,SK,1.392609558,103.9015926,540194,194 RIVERVALE DRIVE PCF SPARKLETOTS PRESCHOOL @ PUNGGOL EAST 194 (CC) SINGAPORE 540194
194A,BT BATOK WEST AVE 6,BB,1.344680501,103.7455139,651194,194A BUKIT BATOK WEST AVENUE 6 SKYLINE I @ BUKIT BATOK SINGAPORE 651194
194B,BT BATOK WEST AVE 6,BB,1.345132839,103.744862,652194,194B BUKIT BATOK WEST AVENUE 6 SKYLINE I @ BUKIT BATOK SINGAPORE 652194
195,BISHAN ST 13,BH,1.348362498,103.8508971,570195,195 BISHAN STREET 13 BISHAN SPRING SINGAPORE 570195
195,KIM KEAT AVE,TP,1.330081022,103.8583546,310195,195 KIM KEAT AVENUE ADVENTIST HOME FOR THE ELDERS SINGAPORE 310195
195,PASIR RIS ST 12,PRC,1.366396509,103.960047,510195,195 PASIR RIS STREET 12 SINGAPORE 510195
195,RIVERVALE DR,SK,1.392824178,103.9024002,540195,195 RIVERVALE DRIVE RIVERVALE HAVEN SINGAPORE 540195
195A,PUNGGOL RD,PG,1.401386916,103.9060812,821195,195A PUNGGOL ROAD THE PERIWINKLE SINGAPORE 821195
195B,PUNGGOL RD,PG,1.401372012,103.9064857,822195,195B PUNGGOL ROAD THE PERIWINKLE SINGAPORE 822195
195C,PUNGGOL RD,PG,1.401083422,103.906767,823195,195C PUNGGOL ROAD EDUVENTURE CHILDCARE CENTRE PTE LTD SINGAPORE 823195
195D,PUNGGOL RD,PG,1.401367945,103.907096,824195,195D PUNGGOL ROAD THE PERIWINKLE SINGAPORE 824195
195E,PUNGGOL RD,PG,1.401717992,103.9071773,825195,195E PUNGGOL ROAD THE PERIWINKLE SINGAPORE 825195
196,BISHAN ST 13,BH,1.348041727,103.8507269,570196,196 BISHAN STREET 13 BISHAN SPRING SINGAPORE 570196
196,KIM KEAT AVE,TP,1.331304924,103.8590192,310196,196 KIM KEAT AVENUE GOLDEN CLOVER SINGAPORE 310196
196,PASIR RIS ST 12,PRC,1.366138634,103.9603366,510196,196 PASIR RIS STREET 12 SINGAPORE 510196
196,RIVERVALE DR,SK,1.392836795,103.9031463,540196,196 RIVERVALE DRIVE RIVERVALE HAVEN SINGAPORE 540196
196A,BOON LAY DR,JW,1.342902399,103.7139395,641196,196A BOON LAY DRIVE BOON LAY FIELDS SINGAPORE 641196
196A,PUNGGOL FIELD,PG,1.399203942,103.9067408,821196,196A PUNGGOL FIELD SINGAPORE 821196
196B,BOON LAY DR,JW,1.34278861,103.7143014,642196,196B BOON LAY DRIVE BOON LAY FIELDS SINGAPORE 642196
196B,PUNGGOL FIELD,PG,1.399007111,103.9069906,822196,196B PUNGGOL FIELD SINGAPORE 822196
196C,PUNGGOL FIELD,PG,1.399279585,103.9074976,823196,196C PUNGGOL FIELD SINGAPORE 823196
196D,PUNGGOL FIELD,PG,1.399660814,103.9072345,824196,196D PUNGGOL FIELD SINGAPORE 824196
197,BISHAN ST 13,BH,1.34909908,103.8506737,570197,197 BISHAN STREET 13 BISHAN SPRING SINGAPORE 570197
197,PASIR RIS ST 12,PRC,1.366402997,103.9607387,510197,197 PASIR RIS STREET 12 SINGAPORE 510197
197,RIVERVALE DR,SK,1.392607205,103.9035635,540197,197 RIVERVALE DRIVE RIVERVALE HAVEN SINGAPORE 540197
197A,BOON LAY DR,JW,1.344106102,103.7137192,641197,197A BOON LAY DRIVE BOON LAY FIELDS SINGAPORE 641197
197A,PUNGGOL FIELD,PG,1.399774254,103.9068498,821197,197A PUNGGOL FIELD SINGAPORE 821197
197B,BOON LAY DR,JW,1.343781549,103.7135314,642197,197B BOON LAY DRIVE BOON LAY FIELDS SINGAPORE 642197
197B,PUNGGOL FIELD,PG,1.400131511,103.9066476,822197,197B PUNGGOL FIELD SINGAPORE 822197
197C,BOON LAY DR,JW,1.343403195,103.7136861,643197,197C BOON LAY DRIVE BOON LAY FIELDS SINGAPORE 643197
197D,BOON LAY DR,JW,1.343607885,103.7138694,644197,197D BOON LAY DRIVE BOON LAY FIELDS SINGAPORE 644197
198,BOON LAY DR,JW,1.34442113,103.7143437,640198,198 BOON LAY DRIVE BOON LAY GARDENS SINGAPORE 640198
198,PASIR RIS ST 12,PRC,1.366972563,103.9600092,510198,198 PASIR RIS STREET 12 SINGAPORE 510198
199,BOON LAY DR,JW,1.343706324,103.7144849,640199,199 BOON LAY DRIVE BOON LAY GARDENS SINGAPORE 640199
199,PASIR RIS ST 12,PRC,1.367342674,103.959676,510199,199 PASIR RIS STREET 12 SINGAPORE 510199
199,TOA PAYOH NTH,TP,1.34203351,103.8506489,310199,199 TOA PAYOH NORTH DEERLAND PRE - SCHOOL BY BISHAN NORTH CCC SINGAPORE 310199
199A,PUNGGOL FIELD,PG,1.399772996,103.9060012,821199,199A PUNGGOL FIELD SINGAPORE 821199
199B,PUNGGOL FIELD,PG,1.39996998,103.9057512,822199,199B PUNGGOL FIELD SINGAPORE 822199
199C,PUNGGOL FIELD,PG,1.400647082,103.9060066,823199,199C PUNGGOL FIELD SINGAPORE 823199
199D,PUNGGOL FIELD,PG,1.400455442,103.9062079,824199,199D PUNGGOL FIELD SINGAPORE 824199
2,BEACH RD,KWN,1.304033006,103.8649284,190002,2 BEACH ROAD BEACH ROAD GARDENS SINGAPORE 190002
2,BEDOK STH AVE 1,BD,1.321301188,103.9332996,460002,2 BEDOK SOUTH AVENUE 1 SINGAPORE 460002
2,CHAI CHEE RD,BD,1.326810056,103.9227755,461002,2 CHAI CHEE ROAD PING YI GARDENS SINGAPORE 461002
2,DELTA AVE,BM,1.291734122,103.8280261,161002,2 DELTA AVENUE SINGAPORE 161002
2,DOVER RD,QT,1.303103439,103.782905,130002,2 DOVER ROAD DOVER COURT SINGAPORE 130002
2,EUNOS CRES,GL,1.320753582,103.9028731,400002,2 EUNOS CRESCENT SINGAPORE 400002
2,EVERTON PK,BM,1.277416303,103.8393308,081002,2 EVERTON PARK EVERTON PARK SINGAPORE 081002
2,GHIM MOH RD,QT,1.31237873,103.7869715,270002,2 GHIM MOH ROAD GHIM MOH GREEN SINGAPORE 270002
2,HAIG RD,GL,1.312293493,103.8976928,430002,2 HAIG ROAD HAIG VIEW SINGAPORE 430002
2,HOLLAND AVE,QT,1.309344983,103.7955594,271002,2 HOLLAND AVENUE SINGAPORE 271002
2,HOUGANG AVE 3,HG,1.363137208,103.8931845,530002,2 HOUGANG AVENUE 3 SINGAPORE 530002
2,JLN KUKOH,CT,1.288579699,103.8396145,163002,2 JALAN KUKOH SINGAPORE 163002
2,JLN BT HO SWEE,BM,1.28728822,103.831873,162002,2 JALAN BUKIT HO SWEE BUKIT HO SWEE VIEW SINGAPORE 162002
2,JLN BT MERAH,BM,1.286629213,103.8068619,150002,2 JALAN BUKIT MERAH BRICKWORKS ESTATE SINGAPORE 150002
2,JLN BATU,KWN,1.30315438,103.883912,431002,2 JALAN BATU DI TANJONG RHU SINGAPORE 431002
2,KITCHENER RD,KWN,1.307843411,103.8591731,200002,2 KITCHENER ROAD SINGAPORE 200002
2,LOR LEW LIAN,SGN,1.350607956,103.8756801,531002,2 LORONG LEW LIAN LEW LIAN GARDENS SINGAPORE 531002
2,LOR 7 TOA PAYOH,TP,1.338607526,103.8535156,310002,2 LORONG 7 TOA PAYOH KIM KEAT COURT SINGAPORE 310002
2,MARINE TER,MP,1.304467615,103.9181741,440002,2 MARINE TERRACE MARINE TERRACE WALK SINGAPORE 440002
2,MARSILING DR,WL,1.439938288,103.7766948,730002,2 MARSILING DRIVE MARSILING SPRING SINGAPORE 730002
2,QUEEN'S RD,BT,1.322800863,103.8110235,266733,2 QUEEN'S ROAD SINGAPORE 266733
2,ST. GEORGE'S RD,KWN,1.323425675,103.8606866,322002,2 SAINT GEORGE'S ROAD SINGAPORE 322002
2,TECK WHYE AVE,CCK,1.381946425,103.7518882,680002,2 TECK WHYE AVENUE KOWABUNGA! EDUCATION CENTRE LLP @ TECK WHYE SINGAPORE 680002
2,TG PAGAR PLAZA,CT,1.275236831,103.8426053,082002,2 TANJONG PAGAR PLAZA SINGAPORE 082002
2,TOH YI DR,BT,1.339174804,103.7753414,590002,2 TOH YI DRIVE TOH YI GARDENS SINGAPORE 590002
2,UPP ALJUNIED LANE,TP,1.333989533,103.8789635,360002,2 UPPER ALJUNIED LANE JOO SENG GREEN SINGAPORE 360002
2A,BOON TIONG RD,BM,1.286529621,103.8331631,164002,2A BOON TIONG ROAD BOON TIONG ARCADIA SINGAPORE 164002
2A,GEYLANG SERAI,GL,1.316996486,103.8977489,403002,2A GEYLANG SERAI SRI GEYLANG SERAI SINGAPORE 403002
2A,KEMPAS RD,KWN,1.317221604,103.8602458,331002,2A KEMPAS ROAD KEMPAS RESIDENCES SINGAPORE 331002
2A,UPP BOON KENG RD,KWN,1.313738441,103.8719033,381002,2A UPPER BOON KENG ROAD KALLANG HEIGHTS SINGAPORE 381002
2B,GEYLANG SERAI,GL,1.317405112,103.8977746,404002,2B GEYLANG SERAI SRI GEYLANG SERAI SINGAPORE 404002
2B,KEMPAS RD,KWN,1.317551422,103.8605103,332002,2B KEMPAS ROAD KEMPAS RESIDENCES SINGAPORE 332002
2B,UPP BOON KENG RD,KWN,1.313614227,103.8716044,382002,2B UPPER BOON KENG ROAD KALLANG HEIGHTS SINGAPORE 382002
2C,BOON TIONG RD,BM,1.286857679,103.8328459,166002,2C BOON TIONG ROAD BOON TIONG ARCADIA SINGAPORE 166002
2C,GEYLANG SERAI,GL,1.317501461,103.8982065,405002,2C GEYLANG SERAI SRI GEYLANG SERAI SINGAPORE 405002
2C,UPP BOON KENG RD,KWN,1.313127969,103.871737,383002,2C UPPER BOON KENG ROAD KALLANG HEIGHTS SINGAPORE 383002
2D,GEYLANG SERAI,GL,1.317571243,103.8986477,406002,2D GEYLANG SERAI SRI GEYLANG SERAI SINGAPORE 406002
2D,UPP BOON KENG RD,KWN,1.313079277,103.8723802,384002,2D UPPER BOON KENG ROAD KALLANG HEIGHTS SINGAPORE 384002
20,BALAM RD,GL,1.330830952,103.8875078,370020,20 BALAM ROAD BALAM GARDENS SINGAPORE 370020
20,BEDOK STH RD,BD,1.319952059,103.9337182,460020,20 BEDOK SOUTH ROAD SINGAPORE 460020
20,CHAI CHEE RD,BD,1.326272712,103.9228853,461020,20 CHAI CHEE ROAD PING-AN GARDENS SINGAPORE 461020
20,DAKOTA CRES,GL,1.306613155,103.8850314,390020,20 DAKOTA CRESCENT SINGAPORE 390020
20,DOVER CRES,QT,1.306722574,103.7835241,130020,20 DOVER CRESCENT DOVER VILLE SINGAPORE 130020
20,EUNOS CRES,GL,1.324656484,103.9032431,400020,20 EUNOS CRESCENT EUNOS CRESCENT VIEW SINGAPORE 400020
20,HOLLAND DR,QT,1.310491604,103.792257,271020,20 HOLLAND DRIVE SINGAPORE 271020
20,HOUGANG AVE 3,HG,1.363831912,103.8907377,530020,20 HOUGANG AVENUE 3 HOUGANG VIEW SINGAPORE 530020
20,JLN TENTERAM,KWN,1.326767709,103.8599352,320020,20 JALAN TENTERAM WHAMPOA HEIGHTS SINGAPORE 320020
20,JLN KLINIK,BM,1.288114518,103.8290403,160020,20 JALAN KLINIK SINGAPORE 160020
20,JLN MEMBINA,BM,1.285624598,103.8259233,164020,20 JALAN MEMBINA SINGAPORE 164020
20,JOO SENG RD,TP,1.334057601,103.8813662,360020,20 JOO SENG ROAD SINGAPORE 360020
20,LOR 7 TOA PAYOH,TP,1.334967209,103.8572059,310020,20 LORONG 7 TOA PAYOH KIM KEAT PALM SINGAPORE 310020
20,MARINE TER,MP,1.303715887,103.915067,440020,20 MARINE TERRACE MARINE TERRACE BREEZE SINGAPORE 440020
20,QUEEN'S CL,QT,1.292750071,103.7999359,140020,20 QUEEN'S CLOSE SINGAPORE 140020
20,ST. GEORGE'S RD,KWN,1.324739676,103.8628602,321020,20 SAINT GEORGE'S ROAD SAINT GEORGE'S EAST GARDENS SINGAPORE 321020
20,TEBAN GDNS RD,JE,1.32378355,103.7385184,600020,20 TEBAN GARDENS ROAD TEBAN VISTA SINGAPORE 600020
20,TECK WHYE LANE,CCK,1.378754548,103.7531634,680020,20 TECK WHYE LANE TECK WHYE HEIGHTS III SINGAPORE 680020
20,TELOK BLANGAH CRES,BM,1.276915948,103.8218187,090020,20 TELOK BLANGAH CRESCENT MOUNT FABER VIEW SINGAPORE 090020
20,TIONG BAHRU RD,BM,1.285754796,103.8321508,163020,20 TIONG BAHRU ROAD SINGAPORE 163020
20A,LOR 3 GEYLANG,KWN,1.314132536,103.8742173,382020,20A LORONG 3 GEYLANG KALLANG BREEZE SINGAPORE 382020
20B,LOR 3 GEYLANG,KWN,1.314633977,103.873892,383020,20B LORONG 3 GEYLANG KALLANG BREEZE SINGAPORE 383020
200,BOON LAY DR,JW,1.343003962,103.7147006,640200,200 BOON LAY DRIVE BOON LAY GARDENS SINGAPORE 640200
200,TOA PAYOH NTH,TP,1.341672927,103.8510078,310200,200 TOA PAYOH NORTH TOA PAYOH SPRING SINGAPORE 310200
200A,SENGKANG EAST RD,SK,1.387007032,103.8919648,541200,200A SENGKANG EAST ROAD COMPASSVALE SOUTH GATE SINGAPORE 541200
200B,SENGKANG EAST RD,SK,1.387065378,103.8927356,542200,200B SENGKANG EAST ROAD COMPASSVALE SOUTH GATE SINGAPORE 542200
200D,SENGKANG EAST RD,SK,1.387261512,103.8930077,544200,200D SENGKANG EAST ROAD COMPASSVALE SOUTH GATE SINGAPORE 544200
201,ANG MO KIO AVE 3,AMK,1.368849627,103.8445648,560201,201 ANG MO KIO AVENUE 3 ANG MO KIO VIEW SINGAPORE 560201
201,BEDOK NTH ST 1,BD,1.326087684,103.9282325,460201,201 BEDOK NORTH STREET 1 BEDOK TOWN CENTRE SINGAPORE 460201
201,BISHAN ST 23,BH,1.355066869,103.8469461,570201,201 BISHAN STREET 23 SINGAPORE 570201
201,BOON LAY DR,JW,1.343266151,103.7154119,640201,201 BOON LAY DRIVE BOON LAY GARDENS SINGAPORE 640201
201,BT BATOK ST 21,BB,1.345862539,103.7479058,650201,201 BUKIT BATOK STREET 21 SINGAPORE 650201
201,CHOA CHU KANG AVE 1,CCK,1.382138093,103.7495422,680201,201 CHOA CHU KANG AVENUE 1 SINGAPORE 680201
201,CLEMENTI AVE 6,CL,1.32014419,103.7632535,120201,201 CLEMENTI AVENUE 6 SINGAPORE 120201
201,HOUGANG ST 21,HG,1.357795405,103.8836531,530201,201 HOUGANG STREET 21 KOVAN CITY SINGAPORE 530201
201,JURONG EAST ST 21,JE,1.33640567,103.7430754,600201,201 JURONG EAST STREET 21 JURONG EAST VIEW SINGAPORE 600201
201,MARSILING DR,WL,1.442700229,103.7754365,730201,201 MARSILING DRIVE MARSILING ADMIRALTY PARK SINGAPORE 730201
201,PETIR RD,BP,1.37184316,103.7752224,670201,201 PETIR ROAD SINGAPORE 670201
201,SERANGOON CTRL,SGN,1.350977799,103.8735955,550201,201 SERANGOON CENTRAL SINGAPORE 550201
201,TOA PAYOH NTH,TP,1.341138036,103.8501266,310201,201 TOA PAYOH NORTH TOA PAYOH SPRING SINGAPORE 310201
201,YISHUN ST 21,YS,1.430648656,103.8379968,760201,201 YISHUN STREET 21 KIDSVILLE CHILD CARE & DEVELOPMENT CENTRE SINGAPORE 760201
201A,COMPASSVALE DR,SK,1.389001211,103.8927633,541201,201A COMPASSVALE DRIVE COMPASSVALE SOUTH GATE SINGAPORE 541201
201A,PUNGGOL FIELD,PG,1.400085464,103.9035356,821201,201A PUNGGOL FIELD SINGAPORE 821201
201A,TAMPINES ST 21,TAP,1.353264124,103.9526074,521201,201A TAMPINES STREET 21 SINGAPORE 521201
201A,WOODLEIGH LINK,TP,1.340278796,103.8712582,361201,201A WOODLEIGH LINK WOODLEIGH VILLAGE SINGAPORE 361201
201B,COMPASSVALE DR,SK,1.388313116,103.8939236,542201,201B COMPASSVALE DRIVE COMPASSVALE SOUTH GATE SINGAPORE 542201
201B,PUNGGOL FIELD,PG,1.399978043,103.9038532,822201,201B PUNGGOL FIELD SINGAPORE 822201
201B,TAMPINES ST 21,TAP,1.353453158,103.9530099,522201,201B TAMPINES STREET 21 SINGAPORE 522201
201B,WOODLEIGH LINK,TP,1.340497442,103.8722829,362201,201B WOODLEIGH LINK WOODLEIGH VILLAGE SINGAPORE 362201
201C,COMPASSVALE DR,SK,1.387725134,103.8935077,543201,201C COMPASSVALE DRIVE COMPASSVALE SOUTH GATE SINGAPORE 543201
201C,PUNGGOL FIELD,PG,1.399331482,103.903712,823201,201C PUNGGOL FIELD SINGAPORE 823201
201C,WOODLEIGH LINK,TP,1.339920211,103.8720531,363201,201C WOODLEIGH LINK WOODLEIGH VILLAGE SINGAPORE 363201
201D,COMPASSVALE DR,SK,1.387287928,103.8935985,544201,201D COMPASSVALE DRIVE COMPASSVALE SOUTH GATE SINGAPORE 544201
201D,PUNGGOL FIELD,PG,1.399684321,103.9033781,824201,201D PUNGGOL FIELD SINGAPORE 824201
201D,TAMPINES ST 21,TAP,1.352262314,103.9535865,524201,201D TAMPINES STREET 21 SINGAPORE 524201
201E,TAMPINES ST 23,TAP,1.352921625,103.9538583,527201,201E TAMPINES STREET 23 SINGAPORE 527201
202,ANG MO KIO AVE 3,AMK,1.36844644,103.8445163,560202,202 ANG MO KIO AVENUE 3 ANG MO KIO VIEW SINGAPORE 560202
202,BEDOK NTH ST 1,BD,1.325656284,103.927991,460202,202 BEDOK NORTH STREET 1 BEDOK TOWN CENTRE SINGAPORE 460202
202,BISHAN ST 23,BH,1.355096041,103.8472442,570202,202 BISHAN STREET 23 SINGAPORE 570202
202,BOON LAY DR,JW,1.343784707,103.7150939,640202,202 BOON LAY DRIVE BOON LAY GARDENS SINGAPORE 640202
202,BT BATOK ST 21,BB,1.346597858,103.7484484,650202,202 BUKIT BATOK STREET 21 SINGAPORE 650202
202,CHOA CHU KANG AVE 1,CCK,1.381836977,103.7494648,680202,202 CHOA CHU KANG AVENUE 1 SINGAPORE 680202
202,CLEMENTI AVE 6,CL,1.320692364,103.7627147,120202,202 CLEMENTI AVENUE 6 CLEMENTI VIEW SINGAPORE 120202
202,COMPASSVALE DR,SK,1.38860813,103.89326,540202,202 COMPASSVALE DRIVE COMPASSVALE SOUTH GATE SINGAPORE 540202
202,JURONG EAST ST 21,JE,1.336761278,103.7429663,600202,202 JURONG EAST STREET 21 JURONG EAST VIEW SINGAPORE 600202
202,MARSILING DR,WL,1.443151211,103.7751648,730202,202 MARSILING DRIVE MARSILING ADMIRALTY PARK SINGAPORE 730202
202,PETIR RD,BP,1.372191714,103.774848,670202,202 PETIR ROAD SINGAPORE 670202
202,SERANGOON CTRL,SGN,1.35160098,103.8737478,550202,202 SERANGOON CENTRAL SINGAPORE 550202
202,TAMPINES ST 21,TAP,1.352905289,103.9525392,520202,202 TAMPINES STREET 21 SINGAPORE 520202
202,TOA PAYOH NTH,TP,1.341529116,103.8495891,310202,202 TOA PAYOH NORTH TOA PAYOH SPRING SINGAPORE 310202
202,YISHUN ST 21,YS,1.430661919,103.8373343,760202,202 YISHUN STREET 21 YISHUN PALM SPRING SINGAPORE 760202
202A,COMPASSVALE DR,SK,1.388359852,103.8931432,541202,202A COMPASSVALE DRIVE COMPASSVALE SOUTH GATE SINGAPORE 541202
202A,PUNGGOL FIELD,PG,1.399664223,103.9044956,821202,202A PUNGGOL FIELD SINGAPORE 821202
202B,PUNGGOL FIELD,PG,1.399234781,103.9042775,822202,202B PUNGGOL FIELD SINGAPORE 822202
202B,SENGKANG EAST RD,SK,1.3881275,103.8927429,542202,202B SENGKANG EAST ROAD COMPASSVALE SOUTH GATE SINGAPORE 542202
202C,SENGKANG EAST RD,SK,1.387532282,103.8929671,543202,202C SENGKANG EAST ROAD COMPASSVALE SOUTH GATE SINGAPORE 543202
203,ANG MO KIO AVE 3,AMK,1.367616152,103.8442146,560203,203 ANG MO KIO AVENUE 3 SINGAPORE 560203
203,BEDOK NTH ST 1,BD,1.325744613,103.9291946,460203,203 BEDOK NORTH STREET 1 BEDOK TOWN CENTRE SINGAPORE 460203
203,BISHAN ST 23,BH,1.354536742,103.847452,570203,203 BISHAN STREET 23 SINGAPORE 570203
203,BOON LAY DR,JW,1.34413571,103.7156575,640203,203 BOON LAY DRIVE BOON LAY GARDENS SINGAPORE 640203
203,BT BATOK ST 21,BB,1.347332586,103.7489904,650203,203 BUKIT BATOK STREET 21 SINGAPORE 650203
203,CHOA CHU KANG AVE 1,CCK,1.381337282,103.7494497,680203,203 CHOA CHU KANG AVENUE 1 SINGAPORE 680203
203,CLEMENTI AVE 6,CL,1.320771283,103.7623169,120203,203 CLEMENTI AVENUE 6 SINGAPORE 120203
203,JURONG EAST ST 21,JE,1.336833891,103.7425445,600203,203 JURONG EAST STREET 21 JURONG EAST VIEW SINGAPORE 600203
203,MARSILING DR,WL,1.443782458,103.7744166,730203,203 MARSILING DRIVE MARSILING ADMIRALTY PARK SINGAPORE 730203
203,PASIR RIS ST 21,PRC,1.366945708,103.9620725,510203,203 PASIR RIS STREET 21 SINGAPORE 510203
203,PETIR RD,BP,1.373091688,103.7755659,670203,203 PETIR ROAD SINGAPORE 670203
203,SERANGOON CTRL,SGN,1.352078409,103.8732889,550203,203 SERANGOON CENTRAL SINGAPORE 550203
203,TAMPINES ST 21,TAP,1.352213804,103.952454,520203,203 TAMPINES STREET 21 SINGAPORE 520203
203,TOA PAYOH NTH,TP,1.342052874,103.849396,310203,203 TOA PAYOH NORTH TOA PAYOH NORTH POST OFFICE SINGAPORE 310203
203,YISHUN ST 21,YS,1.430686895,103.8365744,760203,203 YISHUN STREET 21 SINGAPORE 760203
203A,COMPASSVALE RD,SK,1.386469231,103.8954078,541203,203A COMPASSVALE ROAD SINGAPORE 541203
203A,PUNGGOL FIELD,PG,1.398524282,103.9038627,821203,203A PUNGGOL FIELD SINGAPORE 821203
203B,COMPASSVALE RD,SK,1.386899098,103.8947717,542203,203B COMPASSVALE ROAD SINGAPORE 542203
203B,PUNGGOL FIELD,PG,1.398048415,103.9034765,822203,203B PUNGGOL FIELD SINGAPORE 822203
203C,COMPASSVALE RD,SK,1.386812007,103.8952834,543203,203C COMPASSVALE ROAD SINGAPORE 543203
203D,COMPASSVALE RD,SK,1.387214452,103.8955253,544203,203D COMPASSVALE ROAD SINGAPORE 544203
203E,COMPASSVALE RD,SK,1.387950188,103.8957793,545203,203E COMPASSVALE ROAD SINGAPORE 545203
204,ANG MO KIO AVE 3,AMK,1.367367559,103.8439209,560204,204 ANG MO KIO AVENUE 3 ANG MO KIO VIEW SINGAPORE 560204
204,BEDOK NTH ST 1,BD,1.326359095,103.9299959,460204,204 BEDOK NORTH STREET 1 BEDOK TOWN CENTRE SINGAPORE 460204
204,BISHAN ST 23,BH,1.35487655,103.8475941,570204,204 BISHAN STREET 23 SINGAPORE 570204
204,BOON LAY DR,JW,1.344390406,103.7150977,640204,204 BOON LAY DRIVE BOON LAY GARDENS SINGAPORE 640204
204,BT BATOK ST 21,BB,1.347558656,103.7498872,650204,204 BUKIT BATOK STREET 21 SINGAPORE 650204
204,CHOA CHU KANG AVE 1,CCK,1.380791257,103.7492267,680204,204 CHOA CHU KANG AVENUE 1 SINGAPORE 680204
204,CLEMENTI AVE 6,CL,1.320985887,103.7632317,120204,204 CLEMENTI AVENUE 6 SINGAPORE 120204
204,JURONG EAST ST 21,JE,1.337191474,103.7419419,600204,204 JURONG EAST STREET 21 JURONG EAST VIEW SINGAPORE 600204
204,MARSILING DR,WL,1.444215877,103.7740272,730204,204 MARSILING DRIVE MARSILING ADMIRALTY PARK SINGAPORE 730204
204,PASIR RIS ST 21,PRC,1.367497501,103.9623844,510204,204 PASIR RIS STREET 21 SINGAPORE 510204
204,PETIR RD,BP,1.373175165,103.7748106,670204,204 PETIR ROAD SINGAPORE 670204
204,SERANGOON CTRL,SGN,1.352438279,103.8732981,550204,204 SERANGOON CENTRAL SINGAPORE 550204
204,TAMPINES ST 21,TAP,1.352179847,103.9516954,520204,204 TAMPINES STREET 21 SINGAPORE 520204
204,TOA PAYOH NTH,TP,1.34148414,103.8490677,310204,204 TOA PAYOH NORTH TOA PAYOH SPRING SINGAPORE 310204
204,YISHUN ST 21,YS,1.430716349,103.8357982,760204,204 YISHUN STREET 21 SINGAPORE 760204
